-120.042926	-157.396918	-37.580407	-6.837677	-104.981418
-89.368147	-132.496066	12.415006	92.775918	-105.100711
-43.293236	-74.772493	44.472388	113.620081	-104.994618
3.864857	-21.076669	77.089635	170.468950	-104.656741
-24.073402	-59.456301	72.121065	194.472341	-103.909650
-107.014815	-164.127461	-16.720236	8.432567	-102.468155
-171.079244	-229.020763	-108.320237	-209.612528	-100.093887
-156.385174	-199.805250	-112.640190	-235.779371	-96.753035
-135.615731	-174.655793	-53.815689	-66.370236	-92.655418
-118.789027	-155.206583	4.009976	79.883527	-88.160709
-76.824442	-98.227876	38.378352	114.297997	-83.641649
-19.349926	-42.083912	66.516181	134.227905	-79.369614
-9.042199	-38.030737	102.657616	228.956075	-75.435912
-75.754207	-107.402521	40.571105	97.513883	-71.742886
-150.601510	-193.107049	-49.009911	-123.127335	-68.105095
-158.312302	-204.648516	-92.027946	-247.483547	-64.411736
-134.850990	-175.700264	-45.756788	-96.296275	-60.722409
-117.618643	-149.010384	-8.106349	49.766780	-57.230910
-97.823666	-129.789432	9.716187	105.026053	-54.157118
-38.359677	-64.985812	32.506845	111.029756	-51.647407
-0.485573	-16.440337	89.845032	221.935029	-49.701873
-45.097606	-73.444314	45.254995	144.568400	-48.142931
-128.227145	-163.137597	-50.746280	-62.927455	-46.677900
-167.897614	-198.526290	-127.148416	-255.542333	-45.055020
-154.249035	-176.709713	-113.120549	-191.227164	-43.202529
-131.286445	-154.400954	-56.232537	-14.618119	-41.243468
-103.219392	-130.308472	-18.804706	65.039962	-39.398252
-62.105809	-76.222790	14.120390	78.278840	-37.860290
4.759500	-8.818213	71.357855	158.849071	-36.696833
-2.972296	-18.756492	44.802376	152.831024	-35.789797
-83.478759	-108.442048	-62.748936	-29.112648	-34.856435
-111.436451	-145.384910	-117.640937	-216.377924	-33.577472
-51.415537	-74.459839	-87.477626	-199.198908	-31.742889
-6.830236	-29.097155	-12.713700	-8.236211	-29.279077
13.794531	-11.579260	30.382040	109.093272	-26.160852
58.023726	35.913162	48.407667	144.100892	-22.324422
115.298812	114.282999	70.039602	166.985695	-17.632108
130.983294	137.101523	82.347765	211.679829	-11.864485
81.357769	69.196607	21.842997	80.217806	-4.750106
10.498999	-23.792442	-73.880441	-152.912024	3.929836
-1.694878	-28.492653	-111.550282	-248.774089	14.194454
24.639057	-0.093582	-57.811304	-93.411299	25.781873
52.917201	22.501269	-5.429493	44.653420	38.200794
93.169015	60.327657	32.573613	105.531463	50.869860
158.327154	144.015811	84.250519	162.902653	63.263629
198.926057	198.406982	129.067948	237.926878	75.026198
160.104205	144.813921	98.998272	174.456703	86.022286
84.970000	49.526473	6.170637	-45.766220	96.279908
44.003366	4.036647	-67.762819	-210.481719	105.837456
57.296155	44.878683	-62.206780	-151.149226	114.604729
72.853963	58.763749	-10.923469	12.823976	122.340739
86.808457	68.754938	25.071140	88.909330	128.737481
116.876982	106.899410	51.928886	130.130475	133.527605
160.896523	156.842814	72.029090	177.338172	136.568262
144.040132	120.948017	68.045263	181.702157	137.890968
67.114962	29.122275	-2.372066	6.484184	137.684626
8.259973	-30.675368	-73.794595	-182.068767	136.186079
8.979867	-22.440021	-97.635323	-212.858726	133.543154
42.553479	16.811722	-39.113282	-56.329465	129.765348
69.476009	51.062262	30.121646	100.629834	124.795115
93.164974	82.250106	63.874056	133.058351	118.625176
144.549419	138.024565	94.454141	151.478699	111.383871
159.921297	140.771400	102.803080	212.448987	103.371740
100.972597	59.836416	38.912781	82.474531	95.041110
10.634856	-43.117962	-47.512706	-120.845338	86.887133
-18.459959	-52.500642	-105.500551	-258.777957	79.275135
-8.132291	-21.872142	-57.765227	-118.233928	72.319212
5.454541	-7.719051	-2.172444	23.029197	65.897241
